date,language,method,GridSize,epsilon,dt,tol,t_iter,solver_iter,dt_out,print,boundary,pathname,elapsed_time(s),mem_allocated(Gb),SLURM_ID,IC_percent_+1
02-May-2025 15:02:04,MATLAB,SAV,64,0.030019,5.5e-06,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_4_75p_,10.2517,NaN,4131155_8,_75p
02-May-2025 15:02:05,MATLAB,SAV,64,0.030019,5.5e-06,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_4_75p_,4.1982,NaN,4131155_7,_75p
02-May-2025 15:02:18,MATLAB,SAV,128,0.015009,5.5e-06,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_4_75p_,24.2992,NaN,4131155_16,_75p
02-May-2025 15:02:21,MATLAB,SAV,256,0.0075047,5.5e-06,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_4_75p_,22.0287,NaN,4131155_23,_75p
02-May-2025 15:03:01,MATLAB,NMG,64,0.030019,5.5e-06,1e-5,2000,1e4,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_4_75p_,66.018,NaN,4131155_6,_75p
02-May-2025 15:03:22,MATLAB,SAV,64,0.030019,5.5e-06,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_4_75p_,4.7609,NaN,4131155_3,_75p
02-May-2025 15:03:26,MATLAB,NMG,64,0.030019,5.5e-06,1e-5,2000,1e4,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_4_75p_,89.802,NaN,4131155_5,_75p
02-May-2025 15:03:28,MATLAB,SAV,64,0.030019,5.5e-06,NaN,2000,NaN,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_4_75p_,11.9985,NaN,4131155_4,_75p
02-May-2025 15:03:41,MATLAB,SAV,256,0.0075047,5.5e-06,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_4_75p_,101.3139,NaN,4131155_24,_75p
02-May-2025 15:03:44,MATLAB,SAV,128,0.015009,5.5e-06,NaN,2000,NaN,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_4_75p_,27.9443,NaN,4131155_12,_75p
02-May-2025 15:03:45,MATLAB,SAV,128,0.015009,5.5e-06,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_4_75p_,13.2846,NaN,4131155_11,_75p
02-May-2025 15:04:26,MATLAB,NMG,64,0.030019,5.5e-06,1e-5,2000,1e4,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_4_75p_,65.2308,NaN,4131155_2,_75p
02-May-2025 15:04:30,MATLAB,NMG,64,0.030019,5.5e-06,1e-5,2000,1e4,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_4_75p_,79.2636,NaN,4131155_1,_75p
02-May-2025 15:06:45,MATLAB,NMG,128,0.015009,5.5e-06,1e-5,2000,1e4,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_4_75p_,289.5289,NaN,4131155_14,_75p
02-May-2025 15:06:51,MATLAB,SAV,256,0.0075047,5.5e-06,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_4_75p_,29.5712,NaN,4131155_19,_75p
02-May-2025 15:07:36,MATLAB,NMG,128,0.015009,5.5e-06,1e-5,2000,1e4,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_4_75p_,341.4826,NaN,4131155_13,_75p
02-May-2025 15:08:28,MATLAB,SAV,256,0.0075047,5.5e-06,NaN,2000,NaN,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_4_75p_,114.7143,NaN,4131155_20,_75p
02-May-2025 15:08:30,MATLAB,NMG,128,0.015009,5.5e-06,1e-5,2000,1e4,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_4_75p_,293.4994,NaN,4131155_10,_75p
02-May-2025 15:09:30,MATLAB,NMG,128,0.015009,5.5e-06,1e-5,2000,1e4,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_4_75p_,343.4896,NaN,4131155_9,_75p
05/02/2025 15:16:22,Julia,SAV,64,0.03001873982572423,5.5e-6,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_64_periodic_dtout_2000_75p_,6.342190164,8231.355331,4131276_7,_75p
05/02/2025 15:16:22,Julia,SAV,64,0.03001873982572423,5.5e-6,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_64_periodic_dtout_10_75p_,6.918116233,8655.334723,4131276_3,_75p
05/02/2025 15:16:23,Julia,NMG,64,0.03001873982572423,5.5e-6,1.0e-5,2000,10000.0,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_64_neumann_dtout_10_75p_,7.02488417,3853.417554,4131276_2,_75p
05/02/2025 15:16:24,Julia,NMG,64,0.03001873982572423,5.5e-6,1.0e-5,2000,10000.0,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_64_periodic_dtout_10_75p_,6.532724262,4080.932194,4131276_1,_75p
05/02/2025 15:16:22,Julia,SAV,128,0.015009369912862116,5.5e-6,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_128_periodic_dtout_10_75p_,17.077661111,33698.332883,4131276_11,_75p
05/02/2025 15:16:22,Julia,SAV,64,0.03001873982572423,5.5e-6,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_64_neumann_dtout_2000_75p_,17.21024391,32087.677027,4131276_8,_75p
05/02/2025 15:16:22,Julia,NMG,128,0.015009369912862116,5.5e-6,1.0e-5,2000,10000.0,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_2000_75p_,30.053203814,19263.65645,4131276_14,_75p
05/02/2025 15:16:22,Julia,NMG,128,0.015009369912862116,5.5e-6,1.0e-5,2000,10000.0,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_10_75p_,31.936556056,20927.826642,4131276_10,_75p
05/02/2025 15:16:22,Julia,NMG,128,0.015009369912862116,5.5e-6,1.0e-5,2000,10000.0,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_128_periodic_dtout_2000_75p_,33.342846585,21088.05965,4131276_13,_75p
05/02/2025 15:16:22,Julia,NMG,128,0.015009369912862116,5.5e-6,1.0e-5,2000,10000.0,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_128_periodic_dtout_10_75p_,34.262140913,22752.231026,4131276_9,_75p
05/02/2025 15:16:22,Julia,SAV,128,0.015009369912862116,5.5e-6,NaN,2000,NaN,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_10_75p_,77.222475945,129123.320067,4131276_12,_75p
05/02/2025 15:16:23,Julia,SAV,128,0.015009369912862116,5.5e-6,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_2000_75p_,78.094913052,127459.358531,4131276_16,_75p
05/02/2025 15:16:22,Julia,SAV,256,0.007504684956431058,5.5e-6,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_2000_75p_,78.928337197,127246.454787,4131276_23,_75p
05/02/2025 15:16:22,Julia,SAV,256,0.007504684956431058,5.5e-6,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_10_75p_,80.70979036,133871.285075,4131276_19,_75p
05/02/2025 15:16:22,Julia,NMG,256,0.007504684956431058,5.5e-6,1.0e-5,2000,10000.0,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_neumann_dtout_2000_75p_,198.911255614,112863.704562,4131276_22,_75p
05/02/2025 15:16:22,Julia,NMG,256,0.007504684956431058,5.5e-6,1.0e-5,2000,10000.0,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_10_75p_,205.487299228,119364.96621,4131276_17,_75p
05/02/2025 15:16:22,Julia,NMG,256,0.007504684956431058,5.5e-6,1.0e-5,2000,10000.0,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_2000_75p_,207.612252718,112738.602786,4131276_21,_75p
05/02/2025 15:16:22,Julia,NMG,256,0.007504684956431058,5.5e-6,1.0e-5,2000,10000.0,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_neumann_dtout_10_75p_,210.827188245,119490.051074,4131276_18,_75p
05/02/2025 15:16:22,Julia,SAV,256,0.007504684956431058,5.5e-6,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_256_neumann_dtout_2000_75p_,318.006560771,508946.069123,4131276_24,_75p
05/02/2025 15:16:22,Julia,SAV,256,0.007504684956431058,5.5e-6,NaN,2000,NaN,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_256_neumann_dtout_10_75p_,320.461393416,515570.893075,4131276_20,_75p
05/02/2025 15:16:23,Julia,SAV,512,0.003752342478215529,5.5e-6,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_512_periodic_dtout_2000_75p_,325.088733945,508094.762819,4131276_31,_75p
05/02/2025 15:16:23,Julia,SAV,512,0.003752342478215529,5.5e-6,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_512_periodic_dtout_10_75p_,350.840114132,534567.374179,4131276_27,_75p
05/02/2025 15:23:14,Python,SAV,64,0.03001873982572423,5.5e-06,,2000,,2000,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_64_periodic_dtout_2000_75p,5.934453725814819,4.372894287109375,4131488_7,_75p
05/02/2025 15:23:14,Python,SAV,64,0.03001873982572423,5.5e-06,,2000,,2000,False,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_64_neumann_dtout_2000_75p,15.587740421295166,5.314459800720215,4131488_8,_75p
05/02/2025 15:23:14,Python,SAV,128,0.015009369912862116,5.5e-06,,2000,,2000,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_128_periodic_dtout_2000_75p,16.432698249816895,5.314337730407715,4131488_15,_75p
05/02/2025 15:23:14,Python,SAV,64,0.03001873982572423,5.5e-06,,2000,,10,True,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_64_periodic_dtout_10_75p,41.35568451881409,4.416504859924316,4131488_3,_75p
05/02/2025 15:23:14,Python,SAV,64,0.03001873982572423,5.5e-06,,2000,,10,True,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_64_neumann_dtout_10_75p,50.356045961380005,5.459656715393066,4131488_4,_75p
02-May-2025 15:24:06,MATLAB,NMG,256,0.0075047,5.5e-06,1e-5,2000,1e4,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_4_75p_,1349.5643,NaN,4131155_21,_75p
05/02/2025 15:23:14,Python,SAV,128,0.015009369912862116,5.5e-06,,2000,,2000,False,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_128_neumann_dtout_2000_75p,68.09257006645203,16.550228118896484,4131488_16,_75p
05/02/2025 15:23:14,Python,SAV,256,0.007504684956431058,5.5e-06,,2000,,2000,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_256_periodic_dtout_2000_75p,72.12856769561768,16.54034423828125,4131488_23,_75p
05/02/2025 15:23:14,Python,SAV,128,0.015009369912862116,5.5e-06,,2000,,10,True,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_128_periodic_dtout_10_75p,157.48579788208008,5.458348274230957,4131488_11,_75p
05/02/2025 15:23:14,Python,SAV,128,0.015009369912862116,5.5e-06,,2000,,10,True,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_128_neumann_dtout_10_75p,205.91173362731934,16.557607650756836,4131488_12,_75p
05/02/2025 15:27:44,Python,SAV,64,0.03001873982572423,5.5e-06,,2000,,2000,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_64_periodic_dtout_2000_25p,8.037278413772583,4.371866226196289,4131531_7,_25p
05/02/2025 15:27:44,Python,SAV,64,0.03001873982572423,5.5e-06,,2000,,2000,False,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_64_neumann_dtout_2000_25p,22.624733686447144,5.313534736633301,4131531_8,_25p
05/02/2025 15:27:44,Python,SAV,128,0.015009369912862116,5.5e-06,,2000,,2000,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_128_periodic_dtout_2000_25p,23.06025266647339,5.313325881958008,4131531_15,_25p
02-May-2025 15:28:21,MATLAB,NMG,256,0.0075047,5.5e-06,1e-5,2000,1e4,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_neumann_n_relax_4_75p_,1594.3572,NaN,4131155_22,_75p
05/02/2025 15:27:44,Python,SAV,64,0.03001873982572423,5.5e-06,,2000,,10,True,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_64_periodic_dtout_10_25p,44.36212229728699,4.421718597412109,4131531_3,_25p
05/02/2025 15:28:33,Julia,SAV,64,0.03001873982572423,5.5e-6,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_64_periodic_dtout_2000_25p_,6.436061574,8231.363459,4131657_7,_25p
05/02/2025 15:28:33,Julia,SAV,64,0.03001873982572423,5.5e-6,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_64_periodic_dtout_10_25p_,6.937808716,8656.146115,4131657_3,_25p
05/02/2025 15:27:45,Python,SAV,64,0.03001873982572423,5.5e-06,,2000,,10,True,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_64_neumann_dtout_10_25p,56.459038734436035,5.461642265319824,4131531_4,_25p
05/02/2025 15:28:35,Julia,NMG,64,0.03001873982572423,5.5e-6,1.0e-5,2000,10000.0,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_64_periodic_dtout_10_25p_,7.12538008,4082.980482,4131657_1,_25p
05/02/2025 15:28:33,Julia,SAV,64,0.03001873982572423,5.5e-6,NaN,2000,NaN,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_64_neumann_dtout_10_25p_,17.473202117,32512.467139,4131657_4,_25p
05/02/2025 15:28:34,Julia,SAV,128,0.015009369912862116,5.5e-6,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_128_periodic_dtout_2000_25p_,17.149757884,32034.408259,4131657_15,_25p
05/02/2025 15:28:33,Julia,NMG,128,0.015009369912862116,5.5e-6,1.0e-5,2000,10000.0,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_128_periodic_dtout_10_25p_,34.083937608,22444.227442,4131657_9,_25p
05/02/2025 15:28:33,Julia,NMG,128,0.015009369912862116,5.5e-6,1.0e-5,2000,10000.0,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_10_25p_,34.800797455,22861.681298,4131657_10,_25p
05/02/2025 15:23:14,Python,SAV,256,0.007504684956431058,5.5e-06,,2000,,2000,False,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_256_neumann_dtout_2000_75p,354.84603476524353,66.05768871307373,4131488_24,_75p
05/02/2025 15:27:45,Python,SAV,128,0.015009369912862116,5.5e-06,,2000,,2000,False,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_128_neumann_dtout_2000_25p,92.26482272148132,16.53965187072754,4131531_16,_25p
05/02/2025 15:27:45,Python,SAV,256,0.007504684956431058,5.5e-06,,2000,,2000,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_256_periodic_dtout_2000_25p,94.99660611152649,16.539637565612793,4131531_23,_25p
02-May-2025 15:29:22,MATLAB,NMG,256,0.0075047,5.5e-06,1e-5,2000,1e4,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_256_periodic_n_relax_4_75p_,1370.4648,NaN,4131155_17,_75p
05/02/2025 15:23:15,Python,SAV,512,0.003752342478215529,5.5e-06,,2000,,2000,False,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/SAV_Python_2000_dt_5.50e-06_Nx_512_periodic_dtout_2000_75p,375.10816764831543,66.05792140960693,4131488_31,_75p
05/02/2025 15:28:33,Julia,SAV,128,0.015009369912862116,5.5e-6,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_2000_25p_,77.418923601,127459.391171,4131657_16,_25p
05/02/2025 15:28:34,Julia,SAV,128,0.015009369912862116,5.5e-6,NaN,2000,NaN,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_128_neumann_dtout_10_25p_,80.876692873,129126.570627,4131657_12,_25p
05/02/2025 15:27:44,Python,SAV,128,0.015009369912862116,5.5e-06,,2000,,10,True,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_128_periodic_dtout_10_25p,165.17466354370117,5.459312438964844,4131531_11,_25p
05/02/2025 15:29:45,Julia,SAV,256,0.007504684956431058,5.5e-6,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_10_25p_,80.687034128,133880.899411,4131657_19,_25p
05/02/2025 15:29:47,Julia,SAV,256,0.007504684956431058,5.5e-6,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/SAV_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_2000_25p_,80.68969872,127246.557187,4131657_23,_25p
02-May-2025 15:31:58,MATLAB,SAV,64,0.030019,5.5e-06,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_4_25p_,3.7708,NaN,4131706_7,_25p
05/02/2025 15:28:34,Julia,NMG,256,0.007504684956431058,5.5e-6,1.0e-5,2000,10000.0,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_10_25p_,203.703977078,118064.34413,4131657_17,_25p
05/02/2025 15:28:33,Julia,NMG,256,0.007504684956431058,5.5e-6,1.0e-5,2000,10000.0,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_neumann_dtout_10_25p_,207.056931387,117073.162626,4131657_18,_25p
02-May-2025 15:32:04,MATLAB,SAV,64,0.030019,5.5e-06,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_4_25p_,10.1278,NaN,4131706_8,_25p
02-May-2025 15:32:08,MATLAB,NMG,64,0.030019,5.5e-06,1e-5,2000,1e4,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_4_25p_,82.8476,NaN,4131706_5,_25p
02-May-2025 15:32:17,MATLAB,SAV,64,0.030019,5.5e-06,NaN,2000,NaN,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_4_25p_,12.3168,NaN,4131706_4,_25p
02-May-2025 15:32:23,MATLAB,SAV,64,0.030019,5.5e-06,NaN,2000,NaN,10,true,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_64_periodic_n_relax_4_25p_,5.0523,NaN,4131706_3,_25p
05/02/2025 15:28:19,Python,SAV,128,0.015009369912862116,5.5e-06,,2000,,10,True,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025//SAV_Python_2000_dt_5.50e-06_Nx_128_neumann_dtout_10_25p,244.1310670375824,16.559191703796387,4131531_12,_25p
02-May-2025 15:32:47,MATLAB,NMG,64,0.030019,5.5e-06,1e-5,2000,1e4,10,true,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_4_25p_,72.7767,NaN,4131706_2,_25p
02-May-2025 15:32:58,MATLAB,SAV,128,0.015009,5.5e-06,NaN,2000,NaN,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_periodic_n_relax_4_25p_,10.8258,NaN,4131706_15,_25p
05/02/2025 15:29:47,Julia,NMG,256,0.007504684956431058,5.5e-6,1.0e-5,2000,10000.0,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_neumann_dtout_2000_25p_,200.115159877,110438.741042,4131657_22,_25p
05/02/2025 15:29:46,Julia,NMG,256,0.007504684956431058,5.5e-6,1.0e-5,2000,10000.0,2000,false,periodic,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_julia/NMG_Julia_2000_dt_5.50e-06_Nx_256_periodic_dtout_2000_25p_,205.009548248,111429.93565,4131657_21,_25p
02-May-2025 15:33:12,MATLAB,SAV,128,0.015009,5.5e-06,NaN,2000,NaN,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/SAV_MATLAB_2000_dt_5.50e-06_Nx_128_neumann_n_relax_4_25p_,25.0183,NaN,4131706_16,_25p
02-May-2025 15:33:17,MATLAB,NMG,64,0.030019,5.5e-06,1e-5,2000,1e4,2000,false,neumann,/project/g_bme-janeslab/SarahG/spinodal_decomp_04_2025/out_MATLAB/NMG_MATLAB_2000_dt_5.50e-06_Nx_64_neumann_n_relax_4_25p_,74.4874,NaN,4131706_6,_25p
